loan_id,customer_id,loan_type,loan_amount,interest_rate,loan_term_months,emi,start_date,end_date,loan_status
LOAN004016,CUST010791,Personal Loan,2290622,13.4,240,27491.74,2024-06-05,2042-11-26,Closed
LOAN004017,CUST016940,Home Loan,831468,10.72,12,73377.97,2018-01-21,2040-06-19,Active
LOAN004018,CUST000842,Gold Loan,2853684,10.44,120,38410.37,2022-10-27,2039-02-05,Active
LOAN004019,CUST009508,Personal Loan,957688,10.03,180,10308.95,2018-03-04,2021-11-03,Closed
LOAN004020,CUST010483,Education Loan,1866159,13.85,24,89467.49,2017-03-22,2024-09-22,Active
LOAN004021,CUST005175,Personal Loan,3175869,13.58,120,48511.75,2022-05-06,2035-03-14,Closed
LOAN004022,CUST019947,Home Loan,3951369,9.29,60,82581.18,2022-07-28,2037-02-21,Active
LOAN004023,CUST014470,Personal Loan,2387506,11.33,60,52303.95,2020-07-12,2025-12-28,Defaulted
LOAN004024,CUST007609,Car Loan,1640956,12.36,84,29284.23,2025-04-10,2043-06-15,Defaulted
LOAN004025,CUST011265,Education Loan,1185000,14.12,60,27646.65,2023-12-17,2034-01-10,Defaulted
LOAN004026,CUST014021,Personal Loan,638464,13.65,120,9779.29,2024-01-22,2032-01-17,Active
LOAN004027,CUST018602,Car Loan,4582256,11.45,240,48708.76,2024-09-22,2046-04-24,Closed
LOAN004028,CUST019264,Personal Loan,350485,9.33,12,30704.09,2022-01-13,2045-09-27,Defaulted
LOAN004029,CUST007098,Gold Loan,2535126,12.58,240,28945.69,2020-01-14,2022-12-10,Defaulted
LOAN004030,CUST012597,Education Loan,3831083,7.56,84,58875.72,2016-12-07,2026-12-17,Defaulted
LOAN004031,CUST000455,Gold Loan,3741951,8.02,84,58360.14,2016-10-31,2027-12-29,Defaulted
LOAN004032,CUST018087,Car Loan,108412,12.41,12,9653.08,2023-10-04,2032-12-16,Defaulted
LOAN004033,CUST018221,Car Loan,2393155,11.63,60,52788.04,2019-07-29,2024-12-11,Closed
LOAN004034,CUST002863,Education Loan,3454419,8.61,240,30219.18,2017-05-26,2039-03-01,Active
LOAN004035,CUST017393,Car Loan,155908,13.53,24,7451.02,2018-06-13,2020-04-04,Active
LOAN004036,CUST003853,Gold Loan,3868824,11.97,180,46357.75,2024-07-22,2038-07-25,Defaulted
LOAN004037,CUST014005,Home Loan,2817090,8.5,12,245705.98,2018-09-20,2045-06-09,Closed
LOAN004038,CUST000183,Education Loan,1026935,8.56,12,89597.58,2022-05-24,2024-09-27,Defaulted
LOAN004039,CUST015128,Education Loan,3585532,9.84,36,115425.88,2020-03-31,2038-09-15,Closed
LOAN004040,CUST018773,Gold Loan,4319008,11.07,84,74111.0,2019-10-20,2037-02-19,Active
LOAN004041,CUST013419,Home Loan,2258260,7.52,180,20960.02,2017-01-31,2024-02-17,Active
LOAN004042,CUST002523,Car Loan,3687826,12.31,60,82612.53,2019-08-21,2034-07-08,Defaulted
LOAN004043,CUST016261,Home Loan,2265230,9.78,12,198918.0,2019-08-07,2033-12-23,Defaulted
LOAN004044,CUST004983,Education Loan,834281,8.14,36,26197.25,2021-01-10,2035-01-04,Defaulted
LOAN004045,CUST016569,Car Loan,4876413,10.9,24,227052.74,2021-04-26,2027-08-24,Closed
LOAN004046,CUST019447,Home Loan,2649046,10.81,120,36206.29,2018-09-14,2044-09-23,Defaulted
LOAN004047,CUST000100,Car Loan,4492067,13.22,60,102714.94,2020-11-15,2027-04-05,Active
LOAN004048,CUST011033,Gold Loan,4713192,8.61,60,96948.42,2024-09-07,2033-10-27,Closed
LOAN004049,CUST010485,Gold Loan,1025951,7.94,36,32121.19,2020-10-09,2035-01-07,Defaulted
LOAN004050,CUST015050,Car Loan,1324551,8.03,84,20664.54,2022-07-29,2030-01-05,Active
LOAN004051,CUST010929,Home Loan,4174272,8.6,84,66315.9,2019-06-03,2033-11-21,Active
LOAN004052,CUST018501,Car Loan,3766002,10.95,36,123204.92,2019-05-15,2043-06-24,Closed
LOAN004053,CUST012009,Car Loan,2036904,8.33,36,64139.71,2018-11-25,2039-06-07,Closed
LOAN004054,CUST018418,Education Loan,2803905,13.24,36,94799.09,2020-06-20,2030-04-19,Defaulted
LOAN004055,CUST019622,Home Loan,3399937,13.76,12,304886.74,2021-01-10,2025-11-13,Defaulted
LOAN004056,CUST016482,Gold Loan,4886629,11.44,120,68536.14,2018-01-24,2024-12-27,Defaulted
LOAN004057,CUST009189,Personal Loan,291620,9.49,24,13388.24,2017-01-06,2024-10-17,Defaulted
LOAN004058,CUST015007,Car Loan,1934833,7.77,36,60425.55,2021-03-30,2022-02-17,Defaulted
LOAN004059,CUST004742,Education Loan,1654819,8.51,12,144340.62,2023-07-07,2045-03-25,Defaulted
LOAN004060,CUST001708,Gold Loan,2557830,11.16,240,26680.71,2024-02-06,2041-09-02,Active
LOAN004061,CUST000255,Education Loan,2515018,14.13,12,225970.08,2024-12-07,2042-01-07,Defaulted
LOAN004062,CUST013545,Gold Loan,4195859,9.49,12,367888.17,2020-02-18,2036-08-22,Closed
LOAN004063,CUST008442,Gold Loan,4993973,11.46,180,58212.15,2017-01-02,2036-03-24,Closed
LOAN004064,CUST001303,Gold Loan,1048138,10.15,180,11359.72,2022-01-24,2039-02-03,Defaulted
LOAN004065,CUST014442,Education Loan,1735812,9.23,36,55384.36,2016-08-18,2023-09-01,Active
LOAN004066,CUST015077,Personal Loan,580977,11.54,36,19169.36,2016-11-17,2034-02-18,Closed
LOAN004067,CUST019383,Gold Loan,4623520,14.05,84,86772.57,2019-03-04,2022-03-23,Closed
LOAN004068,CUST006919,Home Loan,4896536,12.2,36,163103.2,2016-08-14,2028-05-03,Active
LOAN004069,CUST008455,Personal Loan,2039317,13.94,240,25270.51,2021-07-06,2030-01-25,Defaulted
LOAN004070,CUST004626,Home Loan,4225567,11.01,84,72374.22,2018-02-04,2029-03-15,Closed
LOAN004071,CUST003931,Education Loan,2887307,13.72,12,258862.74,2024-05-20,2044-10-03,Defaulted
LOAN004072,CUST007181,Car Loan,1757442,12.52,60,39556.7,2025-07-27,2030-06-14,Closed
LOAN004073,CUST019846,Personal Loan,1428737,12.34,180,17461.0,2023-08-26,2045-09-15,Defaulted
LOAN004074,CUST008826,Education Loan,1792265,9.06,60,37256.69,2019-10-15,2040-04-06,Defaulted
LOAN004075,CUST000934,Home Loan,1568903,10.49,240,15653.07,2021-02-05,2025-07-13,Defaulted
LOAN004076,CUST000260,Personal Loan,486881,10.6,120,6597.02,2020-08-10,2043-01-31,Closed
LOAN004077,CUST019081,Education Loan,1675869,13.96,180,22273.22,2021-10-04,2036-12-07,Closed
LOAN004078,CUST015875,Car Loan,849854,10.74,12,75008.48,2021-10-05,2022-10-14,Active
LOAN004079,CUST009091,Education Loan,4134351,12.98,180,52255.16,2021-08-17,2034-12-24,Active
LOAN004080,CUST002519,Gold Loan,4895617,7.6,60,98330.93,2016-12-19,2025-12-07,Closed
LOAN004081,CUST019854,Personal Loan,3103654,12.12,24,146273.76,2019-08-23,2044-11-16,Active
LOAN004082,CUST001374,Personal Loan,2376179,9.32,240,21870.55,2018-07-18,2026-10-15,Closed
LOAN004083,CUST019879,Gold Loan,1583141,14.17,180,21264.47,2023-11-05,2026-06-16,Defaulted
LOAN004084,CUST004049,Gold Loan,2530043,8.96,240,22698.41,2017-08-19,2038-11-26,Closed
LOAN004085,CUST006351,Education Loan,1894241,8.83,240,16836.43,2024-04-03,2038-05-06,Defaulted
LOAN004086,CUST008044,Home Loan,3500526,12.78,12,312296.25,2019-05-09,2040-01-31,Closed
LOAN004087,CUST014596,Car Loan,883742,10.2,180,9605.16,2022-01-22,2024-01-02,Closed
LOAN004088,CUST002010,Home Loan,837662,9.94,24,38630.66,2017-01-30,2038-04-27,Active
LOAN004089,CUST007807,Education Loan,4081003,9.96,120,53840.4,2019-01-16,2024-11-18,Closed
LOAN004090,CUST019837,Car Loan,2152674,7.6,120,25665.11,2022-12-28,2045-08-03,Active
LOAN004091,CUST011342,Gold Loan,1012585,13.28,12,90574.41,2020-04-26,2026-08-05,Defaulted
LOAN004092,CUST003951,Personal Loan,2532058,10.5,240,25279.56,2023-05-14,2034-01-30,Closed
LOAN004093,CUST009816,Personal Loan,4398252,10.03,180,47344.6,2018-07-02,2023-06-16,Closed
LOAN004094,CUST016446,Gold Loan,320998,8.4,240,2765.41,2022-06-10,2046-01-15,Active
LOAN004095,CUST002913,Personal Loan,2233538,11.37,240,23619.36,2019-09-08,2033-04-11,Defaulted
LOAN004096,CUST016192,Personal Loan,3378912,8.19,240,28663.43,2022-04-05,2035-03-16,Defaulted
LOAN004097,CUST002875,Car Loan,4929927,13.26,36,166726.78,2018-05-16,2024-11-11,Closed
LOAN004098,CUST008307,Home Loan,4053649,11.33,84,70113.7,2019-08-03,2044-04-10,Closed
LOAN004099,CUST001038,Home Loan,3270538,12.34,240,36789.66,2022-08-02,2039-09-14,Active
LOAN004100,CUST002705,Home Loan,591160,10.58,180,6564.03,2022-08-30,2038-09-24,Closed
LOAN004101,CUST008109,Personal Loan,967947,11.3,60,21190.62,2025-01-26,2028-07-11,Defaulted
LOAN004102,CUST008569,Gold Loan,1855620,13.58,84,34345.23,2021-11-15,2034-12-09,Closed
LOAN004103,CUST009576,Car Loan,981643,9.03,180,9974.0,2018-01-23,2034-01-27,Closed
LOAN004104,CUST013573,Education Loan,4321628,12.06,120,62152.8,2019-10-12,2026-03-02,Defaulted
LOAN004105,CUST009350,Car Loan,2930593,8.8,60,60550.22,2024-07-05,2039-03-10,Active
LOAN004106,CUST011845,Car Loan,2849150,12.01,12,253156.86,2022-05-23,2045-04-01,Active
LOAN004107,CUST014986,Education Loan,2629072,13.68,36,89447.38,2025-05-23,2034-12-12,Defaulted
LOAN004108,CUST009656,Education Loan,2877340,8.65,12,251160.86,2025-06-15,2026-07-01,Active
LOAN004109,CUST015555,Car Loan,3803408,8.08,84,59432.44,2022-02-16,2044-03-03,Defaulted
LOAN004110,CUST015054,Personal Loan,590327,8.13,24,26733.91,2022-02-02,2035-07-30,Active
LOAN004111,CUST010612,Personal Loan,320214,11.01,12,28302.54,2018-09-27,2019-04-29,Active
LOAN004112,CUST013164,Car Loan,900233,9.81,180,9569.58,2019-06-22,2028-04-21,Closed
LOAN004113,CUST011860,Gold Loan,871816,8.03,84,13601.35,2023-10-19,2040-03-25,Closed
LOAN004114,CUST013346,Education Loan,1282460,10.38,84,21543.0,2020-04-04,2041-12-27,Active
LOAN004115,CUST015507,Education Loan,4382570,13.2,36,148088.64,2020-05-17,2037-12-27,Closed
LOAN004116,CUST001541,Car Loan,847416,12.08,60,18884.58,2023-07-15,2034-03-01,Defaulted
LOAN004117,CUST015679,Personal Loan,3926731,13.21,240,46593.33,2019-08-24,2040-04-22,Closed
LOAN004118,CUST002698,Education Loan,3820808,12.02,120,54861.68,2019-01-12,2037-04-08,Active
LOAN004119,CUST002287,Gold Loan,2451479,11.99,240,26975.81,2020-09-03,2045-04-16,Active
LOAN004120,CUST004789,Car Loan,3784784,8.89,12,330791.92,2020-03-13,2025-08-09,Defaulted
LOAN004121,CUST016031,Home Loan,136051,13.18,180,1737.52,2018-12-02,2037-01-01,Defaulted
LOAN004122,CUST018932,Education Loan,3422611,8.4,84,54030.18,2018-07-17,2021-12-02,Active
LOAN004123,CUST013693,Home Loan,100438,8.71,12,8769.95,2018-07-30,2034-11-30,Closed
LOAN004124,CUST017514,Car Loan,4274670,13.95,120,66242.83,2021-09-18,2046-01-13,Defaulted
LOAN004125,CUST006809,Home Loan,1692145,9.02,12,147996.27,2019-03-25,2021-04-14,Active
LOAN004126,CUST019029,Education Loan,3981814,11.49,84,69208.54,2024-12-06,2024-12-12,Defaulted
LOAN004127,CUST008711,Education Loan,1116900,13.08,180,14190.33,2017-01-26,2041-01-26,Defaulted
LOAN004128,CUST013905,Education Loan,4494418,8.72,60,92687.15,2017-11-24,2040-04-23,Closed
LOAN004129,CUST019516,Home Loan,4139693,10.94,24,192826.84,2024-12-13,2033-02-22,Defaulted
LOAN004130,CUST011833,Personal Loan,1167922,8.71,84,18619.35,2017-12-12,2021-08-04,Active
LOAN004131,CUST015281,Home Loan,4010883,10.3,36,129985.57,2021-11-05,2021-11-14,Closed
LOAN004132,CUST010347,Car Loan,2101897,8.68,84,33477.23,2024-06-19,2043-07-15,Defaulted
LOAN004133,CUST005164,Gold Loan,3153540,13.61,120,48227.13,2019-11-30,2034-02-14,Defaulted
LOAN004134,CUST001334,Car Loan,2756121,7.63,12,239279.39,2022-11-06,2028-05-03,Closed
LOAN004135,CUST005717,Car Loan,3526859,12.55,24,166928.81,2023-04-12,2031-07-09,Active
LOAN004136,CUST014170,Personal Loan,442466,9.41,240,4098.39,2017-05-24,2038-10-13,Closed
LOAN004137,CUST010009,Home Loan,516219,10.09,60,10991.0,2019-07-27,2037-09-28,Defaulted
LOAN004138,CUST015195,Gold Loan,920912,9.25,180,9477.96,2018-11-18,2040-12-20,Defaulted
LOAN004139,CUST001985,Education Loan,2060067,8.29,24,93443.96,2017-08-30,2040-05-06,Active
LOAN004140,CUST004732,Car Loan,2887384,8.51,240,25075.67,2022-12-18,2034-06-09,Closed
LOAN004141,CUST002436,Personal Loan,4704151,13.99,36,160753.88,2017-09-10,2037-10-02,Active
LOAN004142,CUST009484,Car Loan,1573956,14.5,24,75942.48,2017-08-13,2034-07-18,Closed
LOAN004143,CUST010257,Personal Loan,4110621,8.31,240,35180.15,2021-09-19,2038-09-11,Closed
LOAN004144,CUST019350,Car Loan,1757354,10.91,60,38130.3,2023-01-14,2028-08-09,Active
LOAN004145,CUST012847,Car Loan,1621177,10.29,36,52531.83,2022-02-06,2024-06-09,Active
LOAN004146,CUST007802,Personal Loan,3784201,8.89,36,120142.94,2021-09-28,2032-03-16,Active
LOAN004147,CUST003921,Education Loan,2291493,8.05,240,19238.33,2017-12-19,2029-06-17,Defaulted
LOAN004148,CUST014060,Education Loan,332614,10.83,36,10862.6,2025-02-09,2039-09-22,Active
LOAN004149,CUST009606,Personal Loan,3319976,9.45,12,291030.07,2021-03-27,2032-05-26,Defaulted
LOAN004150,CUST005364,Education Loan,2324682,9.86,84,38424.52,2023-02-03,2026-02-06,Defaulted
LOAN004151,CUST007563,Personal Loan,238624,11.81,180,2834.79,2022-02-05,2042-05-15,Active
LOAN004152,CUST009878,Car Loan,583447,12.64,12,52013.4,2021-05-24,2022-06-17,Active
LOAN004153,CUST019142,Gold Loan,2589253,13.49,180,33599.53,2019-03-01,2037-02-09,Defaulted
LOAN004154,CUST002814,Education Loan,1722672,9.93,84,28536.13,2018-08-21,2042-06-23,Active
LOAN004155,CUST007498,Car Loan,2917477,12.52,60,65666.9,2021-09-28,2031-01-31,Defaulted
LOAN004156,CUST000537,Home Loan,388229,7.99,60,7870.03,2016-08-17,2031-07-05,Defaulted
LOAN004157,CUST017952,Home Loan,3878433,9.19,240,35370.6,2016-09-08,2031-09-19,Closed
LOAN004158,CUST001140,Education Loan,1998076,9.98,36,64453.53,2016-11-04,2028-10-02,Active
LOAN004159,CUST004117,Gold Loan,3614257,12.58,240,41267.05,2023-08-30,2038-03-05,Closed
LOAN004160,CUST006096,Gold Loan,1766052,14.17,240,22179.61,2020-11-13,2023-05-21,Defaulted
LOAN004161,CUST016117,Education Loan,4367134,12.07,12,388157.59,2020-01-24,2042-03-28,Defaulted
LOAN004162,CUST017874,Home Loan,1215709,7.79,84,18821.36,2021-11-20,2025-11-05,Closed
LOAN004163,CUST000618,Home Loan,4713815,9.87,36,151814.01,2025-01-19,2030-02-28,Active
LOAN004164,CUST001311,Home Loan,1982091,9.23,240,18127.63,2018-01-12,2019-09-14,Closed
LOAN004165,CUST015105,Education Loan,4534361,8.37,120,55904.81,2022-10-17,2040-08-04,Active
LOAN004166,CUST017024,Education Loan,2678685,9.42,24,122891.87,2017-02-25,2031-02-10,Defaulted
LOAN004167,CUST003252,Personal Loan,1497761,9.47,180,15612.89,2021-08-01,2031-06-30,Active
LOAN004168,CUST003548,Education Loan,4266675,10.84,12,376777.46,2018-05-13,2038-09-16,Defaulted
LOAN004169,CUST018642,Home Loan,1342108,9.78,36,43167.56,2024-05-20,2041-10-24,Closed
LOAN004170,CUST011759,Home Loan,4707162,14.01,240,58568.73,2018-05-05,2019-02-20,Active
LOAN004171,CUST006628,Education Loan,1040115,12.78,84,18797.55,2025-05-16,2044-07-08,Defaulted
LOAN004172,CUST015467,Personal Loan,126124,10.96,180,1430.36,2017-03-22,2030-02-04,Active
LOAN004173,CUST005001,Home Loan,2044790,7.84,24,92331.17,2018-10-05,2038-03-20,Active
LOAN004174,CUST007717,Car Loan,589666,7.58,180,5493.12,2021-10-15,2045-09-29,Active
LOAN004175,CUST007720,Education Loan,3468865,7.85,12,301510.59,2018-01-07,2031-12-30,Active
LOAN004176,CUST007801,Personal Loan,1723243,13.95,84,32246.02,2018-10-11,2026-02-03,Active
LOAN004177,CUST010105,Personal Loan,4616518,11.63,120,65249.96,2016-09-04,2044-11-19,Defaulted
LOAN004178,CUST018340,Car Loan,1148125,10.8,240,11694.94,2024-04-28,2031-05-10,Active
LOAN004179,CUST001122,Car Loan,657284,8.4,24,29847.23,2023-08-19,2044-07-24,Closed
LOAN004180,CUST002657,Home Loan,1616597,14.26,120,25353.66,2023-09-21,2027-08-04,Closed
LOAN004181,CUST003479,Personal Loan,2755025,8.86,60,57002.78,2017-12-12,2034-04-18,Active
LOAN004182,CUST008674,Home Loan,629529,14.37,240,7998.06,2019-05-17,2024-12-14,Active
LOAN004183,CUST017127,Home Loan,3586059,10.11,240,34868.0,2025-04-17,2028-10-02,Defaulted
LOAN004184,CUST016528,Home Loan,3330547,10.97,12,294312.66,2024-03-09,2024-11-05,Defaulted
LOAN004185,CUST007034,Personal Loan,1158192,12.46,180,14244.84,2024-04-08,2032-04-01,Closed
LOAN004186,CUST011468,Gold Loan,2405365,14.46,180,32780.02,2025-03-18,2043-01-20,Closed
LOAN004187,CUST019988,Education Loan,3631708,9.45,180,37813.7,2018-07-30,2025-11-07,Defaulted
LOAN004188,CUST003527,Education Loan,3738565,8.22,36,117532.84,2018-06-25,2023-01-01,Defaulted
LOAN004189,CUST001836,Gold Loan,4895015,7.62,24,220540.88,2022-01-04,2043-01-01,Active
LOAN004190,CUST008346,Car Loan,1284650,10.54,180,14232.38,2025-08-02,2034-12-04,Closed
LOAN004191,CUST016465,Education Loan,4907763,8.39,12,427804.08,2017-11-07,2033-11-05,Closed
LOAN004192,CUST009672,Personal Loan,2132203,11.53,60,46924.82,2024-01-06,2034-04-15,Active
LOAN004193,CUST001043,Car Loan,3995407,8.91,180,40310.45,2017-02-07,2035-07-02,Active
LOAN004194,CUST009318,Car Loan,2747581,8.45,240,23757.27,2017-08-17,2027-11-11,Defaulted
LOAN004195,CUST015703,Car Loan,3333854,9.15,12,291782.41,2019-01-26,2025-02-04,Closed
LOAN004196,CUST000983,Personal Loan,2463790,13.83,180,32530.39,2018-10-24,2028-02-10,Closed
LOAN004197,CUST009546,Car Loan,439593,10.29,60,9402.9,2019-06-19,2038-03-06,Closed
LOAN004198,CUST004405,Gold Loan,3306143,12.14,60,73777.44,2017-02-27,2017-07-17,Closed
LOAN004199,CUST018466,Home Loan,805264,9.29,240,7396.03,2024-11-04,2032-01-09,Active
LOAN004200,CUST018855,Education Loan,2321023,7.67,36,72379.6,2025-07-02,2034-07-21,Active
LOAN004201,CUST011801,Gold Loan,3368834,12.92,12,300768.65,2024-11-07,2039-02-06,Defaulted
LOAN004202,CUST019164,Home Loan,151073,13.64,180,1975.49,2016-11-30,2021-07-22,Active
LOAN004203,CUST000378,Home Loan,3228869,13.0,60,73466.69,2022-04-18,2028-02-02,Defaulted
LOAN004204,CUST000358,Gold Loan,3005724,11.42,36,99002.45,2019-03-19,2039-12-14,Defaulted
LOAN004205,CUST012623,Education Loan,3830897,9.79,84,63182.52,2023-10-28,2034-06-05,Defaulted
LOAN004206,CUST019743,Car Loan,3174004,10.86,60,68789.14,2022-12-13,2025-06-02,Defaulted
LOAN004207,CUST013296,Gold Loan,513071,8.86,84,8218.43,2018-02-15,2037-10-11,Active
LOAN004208,CUST007913,Home Loan,3871507,12.83,240,44889.59,2023-11-27,2034-09-10,Closed
LOAN004209,CUST013215,Gold Loan,3331832,8.38,84,52563.68,2021-09-15,2036-06-13,Defaulted
LOAN004210,CUST009872,Gold Loan,939895,10.06,60,19997.75,2017-10-11,2044-09-15,Closed
LOAN004211,CUST017962,Home Loan,4256515,10.61,84,72012.0,2022-07-30,2027-06-17,Defaulted
LOAN004212,CUST016622,Gold Loan,1821785,9.65,180,19188.77,2025-03-26,2040-02-07,Active
LOAN004213,CUST002235,Education Loan,4418148,13.56,84,81725.98,2022-07-30,2025-03-06,Closed
LOAN004214,CUST019188,Personal Loan,3957033,10.04,180,42619.36,2021-11-06,2043-10-23,Defaulted
LOAN004215,CUST014465,Education Loan,4581419,8.55,60,94105.27,2022-02-11,2029-03-09,Defaulted
LOAN004216,CUST012223,Personal Loan,571047,10.78,24,26556.98,2019-10-18,2029-03-02,Defaulted
LOAN004217,CUST019900,Car Loan,326695,9.4,84,5322.78,2023-11-29,2041-02-07,Closed
LOAN004218,CUST015732,Home Loan,1245839,11.81,120,17737.6,2025-06-09,2033-08-14,Defaulted
LOAN004219,CUST008615,Education Loan,2687201,12.91,240,31310.46,2017-07-13,2035-11-18,Defaulted
LOAN004220,CUST007785,Car Loan,3559546,7.77,180,33545.93,2023-07-26,2029-08-15,Active
LOAN004221,CUST017848,Home Loan,3881259,13.61,12,347775.24,2018-01-21,2033-02-12,Active
LOAN004222,CUST005486,Car Loan,2498545,12.2,24,117848.69,2019-04-12,2019-12-18,Defaulted
LOAN004223,CUST007224,Home Loan,2966639,12.68,120,43736.94,2016-12-26,2032-11-09,Active
LOAN004224,CUST004549,Car Loan,210732,12.63,60,4754.98,2021-04-24,2032-04-20,Defaulted
LOAN004225,CUST018933,Home Loan,3182530,11.04,36,104252.24,2018-07-19,2022-04-19,Closed
LOAN004226,CUST002719,Education Loan,2261346,8.64,84,35971.18,2022-11-26,2025-05-01,Closed
LOAN004227,CUST005848,Home Loan,3064039,12.01,120,43977.77,2022-04-05,2028-10-28,Closed
LOAN004228,CUST001257,Personal Loan,4509249,11.86,12,400346.05,2023-01-18,2025-11-21,Active
LOAN004229,CUST002641,Personal Loan,1707064,8.73,180,17041.07,2021-03-07,2043-09-05,Active
LOAN004230,CUST002653,Personal Loan,871023,13.37,84,16021.35,2025-04-06,2025-08-05,Active
LOAN004231,CUST007126,Education Loan,3992006,13.45,60,91752.65,2021-07-03,2044-11-17,Defaulted
LOAN004232,CUST004414,Home Loan,2328091,12.34,12,207218.54,2022-09-11,2024-01-31,Defaulted
LOAN004233,CUST008754,Gold Loan,179170,11.4,12,15868.79,2022-06-05,2045-04-24,Defaulted
LOAN004234,CUST009164,Personal Loan,1750695,9.08,240,15841.64,2024-04-22,2028-03-30,Closed
LOAN004235,CUST001337,Personal Loan,3601141,13.77,36,122676.57,2018-01-16,2027-12-15,Closed
LOAN004236,CUST000114,Personal Loan,2817832,10.32,240,27792.79,2018-09-17,2033-10-24,Defaulted
LOAN004237,CUST015496,Education Loan,2264347,8.34,180,22086.06,2025-05-30,2038-08-09,Active
LOAN004238,CUST016667,Home Loan,4234106,14.4,12,380965.52,2020-01-07,2038-09-07,Closed
LOAN004239,CUST009160,Personal Loan,4142822,12.1,120,59677.2,2019-02-15,2025-02-07,Defaulted
LOAN004240,CUST013484,Gold Loan,2865718,9.1,180,29236.74,2022-04-24,2028-10-23,Closed
LOAN004241,CUST017758,Car Loan,2291574,12.26,12,203882.4,2019-04-11,2021-07-26,Closed
LOAN004242,CUST013105,Gold Loan,3152323,10.26,84,52756.75,2018-02-28,2034-12-08,Defaulted
LOAN004243,CUST018327,Personal Loan,4221383,10.17,180,45803.23,2019-10-26,2031-10-01,Closed
LOAN004244,CUST012763,Car Loan,2318664,8.01,120,28144.05,2020-08-29,2021-11-03,Defaulted
LOAN004245,CUST004346,Car Loan,1505396,13.73,84,27987.08,2021-08-01,2040-05-08,Active
LOAN004246,CUST007050,Education Loan,3808593,12.67,84,68604.33,2018-04-10,2031-12-12,Closed
LOAN004247,CUST000381,Personal Loan,227989,10.04,60,4848.58,2022-02-02,2023-10-07,Active
LOAN004248,CUST004844,Car Loan,2273310,8.01,60,46105.41,2019-06-30,2041-06-05,Closed
